"Core ID","Row","Col","Sector","TMA ID","Data Group","Spot ID (Slide 32916 FOXP3)","Data Group (Slide 32916 FOXP3)","Annotation Id (Slide 32916 FOXP3)","Annotation Name (Slide 32916 FOXP3)","  Nwp = Number of Weak Positive (Slide 32916 FOXP3)","  Np  = Number of Positive (Slide 32916 FOXP3)","  Nsp = Number of Strong Positive (Slide 32916 FOXP3)","  Iwp = Total Intensity of Weak Positive (Slide 32916 FOXP3)","  Ip  = Total Intensity of Positive (Slide 32916 FOXP3)","  Isp = Total Intensity of Strong Positive (Slide 32916 FOXP3)","  Iavg = (Iwp+Ip+Isp)/(Nwp+Np+Nsp) (Slide 32916 FOXP3)","  Nsr  =  Nsp/(Nwp+Np+Nsp) (Slide 32916 FOXP3)","  Iwavg= (Iwp+Ip)/(Nwp+Np) (Slide 32916 FOXP3)","  Nn = Number of Negative (Slide 32916 FOXP3)","  In = Total Intensity of Negative (Slide 32916 FOXP3)","  NTotal = Total Number (Positive+Negative) (Slide 32916 FOXP3)","  ATotal = Total Area  (millimeter-squared) (Slide 32916 FOXP3)","  Positivity = NPositive/NTotal (Slide 32916 FOXP3)",
"14758","2","1","1","147","Default","82905","Default","110642","AM nuclear 0.12 output","18799.","100612.","117176.","3542559.","14330650.","5864291.","100.333","0.495277","149.678","5140017.","738738298.","5376604.","1.3398531578265598","4.40031e-002",
"14759","2","2","1","147","Default","82906","Default","110643","AM nuclear 0.12 output","17848.","88358.","105126.","3375909.","12474962.","5408283.","100.596","0.497445","149.246","4606398.","682387334.","4817730.","1.2005813993471999","4.38655e-002",
"14760","2","3","1","147","Default","82907","Default","110644","AM nuclear 0.12 output","5991.","21635.","2362.","1137809.","3143983.","180813.","148.813","7.87648e-002","154.991","3576115.","593106611.","3606103.","0.89864317550591988","8.3159e-003",
"14761","2","4","1","147","Default","82908","Default","110645","AM nuclear 0.12 output","8312.","23122.","3034.","1591837.","3327603.","253157.","150.07","8.80237e-002","156.501","4977868.","839215793.","5012336.","1.2490773390950398","6.87663e-003",
"14762","2","5","1","147","Default","82909","Default","110646","AM nuclear 0.12 output","8952.","119581.","178278.","1678206.","16063847.","10141938.","90.8833","0.581068","138.035","5504222.","758998295.","5811033.","1.4481131426611198","5.2798e-002",
"14763","2","6","1","147","Default","82910","Default","110647","AM nuclear 0.12 output","3106.","27879.","156805.","586218.","3652238.","8153449.","65.9881","0.835002","136.791","5246338.","776905146.","5434128.","1.3541881754419198","3.45575e-002",
"14764","2","7","1","147","Default","82911","Default","110648","AM nuclear 0.12 output","11965.","37283.","17093.","2270680.","5398402.","986146.","130.466","0.257654","155.724","5842533.","933644287.","5908874.","1.47249518247936","1.12274e-002",
"14765","2","8","1","147","Default","82912","Default","110649","AM nuclear 0.12 output","8816.","36017.","28293.","1673913.","5113357.","1581296.","114.44","0.386908","151.39","5571315.","870391770.","5644441.","1.4065983096422399","1.29554e-002",
"14766","2","9","1","147","Default","82913","Default","110650","AM nuclear 0.12 output","19047.","84912.","71000.","3606631.","11864925.","4234842.","112.634","0.405809","148.824","5733694.","826977523.","5908653.","1.4724401091379198","2.96106e-002",
"14767","2","10","1","147","Default","82914","Default","110651","AM nuclear 0.12 output","10201.","58001.","73572.","1924699.","8003482.","4257391.","100.058","0.518939","145.57","5582346.","794034847.","5724120.","1.4264543674367998","2.47678e-002",
"14768","2","11","1","147","Default","82915","Default","110652","AM nuclear 0.12 output","30243.","122942.","101616.","5785330.","17095146.","6542880.","115.476","0.398805","149.365","4773230.","707546026.","5028031.","1.2529885431398398","5.06761e-002",
"14769","2","12","1","147","Default","82916","Default","110653","AM nuclear 0.12 output","22557.","107254.","115248.","4287766.","14929815.","7170696.","107.681","0.470287","148.043","5111816.","764648374.","5356875.","1.3349366783999999","4.57466e-002",
"14770","3","1","1","147","Default","82917","Default","110654","AM nuclear 0.12 output","24650.","257328.","64160.","4709564.","35147332.","4232706.","127.376","0.18536","141.348","3762276.","634047165.","4108414.","1.0238193981849599","8.4251e-002",
"14771","3","2","1","147","Default","82918","Default","110655","AM nuclear 0.12 output","41154.","307075.","58328.","7892290.","41799361.","4514246.","133.329","0.143468","142.698","3787717.","587756092.","4194274.","1.04521576513536","9.69314e-002",
"14772","3","3","1","147","Default","82919","Default","110656","AM nuclear 0.12 output","32376.","169818.","19655.","6163677.","23907335.","1601411.","142.766","8.85963e-002","148.724","4379585.","667210630.","4601434.","1.1466802977177599","4.8213e-002",
"14773","3","4","1","147","Default","82920","Default","110657","AM nuclear 0.12 output","30210.","142949.","14587.","5747474.","20369635.","1215530.","145.583","7.76954e-002","150.827","4385383.","681647971.","4573129.","1.13962667360256","4.10542e-002",
"14774","3","5","1","147","Default","82921","Default","110658","AM nuclear 0.12 output","10060.","52045.","129159.","1920561.","7010102.","7116390.","83.9","0.675292","143.799","3263668.","478043897.","3454932.","0.86097126555647996","5.53597e-002",
"14775","3","6","1","147","Default","82922","Default","110659","AM nuclear 0.12 output","9954.","41546.","73267.","1905868.","5709962.","4046206.","93.4705","0.587231","147.88","3797221.","551427485.","3921988.","0.97736191967231989","3.18122e-002",
"14776","3","7","1","147","Default","82923","Default","110660","AM nuclear 0.12 output","10300.","212936.","573798.","1916926.","28124912.","32126420.","77.9995","0.719917","134.574","5450141.","780733504.","6247175.","1.5568000081919999","0.127583",
"14777","3","8","1","147","Default","82924","Default","110661","AM nuclear 0.12 output","24485.","358075.","655017.","4563216.","48782986.","34258352.","84.4319","0.631295","139.445","5219105.","738370566.","6256682.","1.5591691586764798","0.165835",
"14778","3","9","1","147","Default","82925","Default","110662","AM nuclear 0.12 output","5670.","111844.","139444.","1053897.","15171149.","7639146.","92.872","0.542672","138.069","5552254.","777167695.","5809212.","1.4476593482956799","4.42328e-002",
"14779","3","10","1","147","Default","82926","Default","110663","AM nuclear 0.12 output","6997.","100006.","131071.","1306913.","13534434.","7676223.","94.5822","0.550547","138.7","5266378.","751688778.","5504452.","1.3717129612492798","4.32512e-002",
"14780","3","11","1","147","Default","82927","Default","110664","AM nuclear 0.12 output","1317.","7073.","5236.","252378.","935380.","381224.","115.146","0.384265","141.568","3490797.","450077864.","3504423.","0.87330445443071991","3.88823e-003",
"14781","3","12","1","147","Default","82928","Default","110665","AM nuclear 0.12 output","1184.","8176.","64020.","225687.","1071864.","2640223.","53.6628","0.872445","138.627","3610050.","452811201.","3683430.","0.91791311339519988","1.99216e-002",
"14782","4","1","1","147","Default","82929","Default","110666","AM nuclear 0.12 output","24990.","223009.","138888.","4758745.","29977294.","9225929.","113.63","0.358989","140.065","3253214.","506292450.","3640101.","0.90711549886463994","0.106285",
"14783","4","2","1","147","Default","82930","Default","110667","AM nuclear 0.12 output","32318.","225982.","50646.","6191738.","30442425.","4168389.","132.07","0.163932","141.828","3427486.","542194526.","3736432.","0.93112124571647992","8.26848e-002",
"14784","4","3","1","147","Default","82931","Default","110668","AM nuclear 0.12 output","16084.","104972.","147969.","3052423.","14275063.","8540901.","96.1561","0.55002","143.136","5097149.","717994303.","5366174.","1.3372539951513598","5.01335e-002",
"14785","4","4","1","147","Default","82932","Default","110669","AM nuclear 0.12 output","8327.","46779.","49517.","1591431.","6337295.","3130271.","105.703","0.47329","143.881","2209199.","305607144.","2313822.","0.57660592324607995","4.52165e-002",
"14786","4","5","1","147","Default","82933","Default","110670","AM nuclear 0.12 output","32325.","130663.","97914.","6154870.","18555778.","5129789.","114.374","0.37529","151.61","5249033.","820404968.","5509935.","1.3730793283584","4.73512e-002",
"14787","4","6","1","147","Default","82934","Default","110671","AM nuclear 0.12 output","31691.","177227.","133336.","6024936.","24721598.","7057061.","110.455","0.389582","147.17","5083874.","770251503.","5426128.","1.3521945703219198","6.30752e-002",
"14788","4","7","1","147","Default","82935","Default","110672","AM nuclear 0.12 output","21574.","133503.","109232.","4102977.","18254973.","6679028.","109.86","0.413274","144.173","5036570.","715157863.","5300879.","1.3209824393625598","4.98614e-002",
"14789","4","8","1","147","Default","82936","Default","110673","AM nuclear 0.12 output","9170.","73434.","72089.","1743506.","9882618.","4487923.","104.168","0.466013","140.745","2732333.","365099812.","2887026.","0.71944872689663997","5.35821e-002",
"14790","4","9","1","147","Default","82937","Default","110674","AM nuclear 0.12 output","3683.","10200.","6492.","715799.","1400794.","466241.","126.765","0.318626","152.459","1282850.","216060833.","1303225.","0.32476450406399998","1.56343e-002",
"14791","4","10","1","147","Default","82938","Default","110675","AM nuclear 0.12 output","11591.","33553.","29145.","2245852.","4604261.","2022858.","119.439","0.392319","151.739","2281014.","371336221.","2355303.","0.58694301499391999","3.15412e-002",
"14792","4","11","1","147","Default","82939","Default","110676","AM nuclear 0.12 output","12597.","160712.","157671.","2355178.","22203182.","8207623.","98.9969","0.476376","141.703","5035740.","695285134.","5366720.","1.3373900587007999","6.16727e-002",
"14793","4","12","1","147","Default","82940","Default","110677","AM nuclear 0.12 output","12529.","144498.","103294.","2353152.","19795413.","5909526.","107.783","0.396795","141.049","4432107.","619392435.","4692428.","1.16935606075392","5.54768e-002",
"14794","5","1","1","147","Default","82941","Default","110678","AM nuclear 0.12 output","2269.","29882.","127922.","429518.","3858820.","7153314.","71.4777","0.799148","133.381","3809985.","510991566.","3970058.","0.98934099443711987","4.03201e-002",
"14795","5","2","1","147","Default","82942","Default","110679","AM nuclear 0.12 output","3445.","15199.","18811.","662957.","2045320.","1241153.","105.445","0.502229","145.263","3509907.","529397043.","3547362.","0.88400488071167993","1.05586e-002",
"14796","5","3","1","147","Default","82943","Default","110680","AM nuclear 0.12 output","3092.","24974.","15897.","586168.","3293149.","1163900.","114.715","0.3616","138.221","4484738.","602343557.","4528701.","1.1285551875686399","9.70764e-003",
"14797","5","4","1","147","Default","82944","Default","110681","AM nuclear 0.12 output","3201.","26528.","22799.","606617.","3497833.","1472842.","106.178","0.434035","138.062","5133151.","701794841.","5185679.","1.2922745256345598","1.01294e-002",
"14798","5","5","1","147","Default","82945","Default","110682","AM nuclear 0.12 output","11397.","36288.","25634.","2194024.","5070157.","1663828.","121.769","0.349623","152.337","2853044.","422128155.","2926363.","0.72925153247231989","2.50546e-002",
"14799","5","6","1","147","Default","82946","Default","110683","AM nuclear 0.12 output","5853.","22337.","28446.","1131379.","3025042.","1795505.","105.091","0.50226","147.443","2297680.","321737708.","2354316.","0.58669705396223992","2.40562e-002",
"14800","5","7","1","147","Default","82947","Default","110684","AM nuclear 0.12 output","5116.","47061.","21044.","966088.","6448984.","1485884.","121.563","0.287404","142.114","5798397.","823075452.","5871618.","1.4632109634355199","1.24703e-002",
"14801","5","8","1","147","Default","82948","Default","110685","AM nuclear 0.12 output","5653.","46028.","13893.","1065891.","6367542.","1022639.","128.955","0.211868","143.833","5878859.","844717725.","5944433.","1.4813565080371198","1.10312e-002",
"14802","5","9","1","147","Default","82949","Default","110686","AM nuclear 0.12 output","7686.","112705.","196412.","1455415.","14566010.","11742713.","87.6385","0.619982","133.078","5038113.","699375666.","5354916.","1.3344484943462398","5.91612e-002",
"14803","5","10","1","147","Default","82950","Default","110687","AM nuclear 0.12 output","35726.","337856.","443811.","6826053.","43915820.","29482996.","98.1472","0.542959","135.825","3519829.","446403907.","4337222.","1.0808384982220798","0.18846",
"14804","5","11","1","147","Default","82951","Default","110688","AM nuclear 0.12 output","19062.","86114.","34378.","3639871.","11960459.","2427390.","129.181","0.246342","148.326","5204343.","763002942.","5343897.","1.3317025524940798","2.61147e-002",
"14805","5","12","1","147","Default","82952","Default","110689","AM nuclear 0.12 output","11272.","75055.","18572.","2141796.","10389124.","1427302.","133.063","0.177046","145.156","5605225.","815126525.","5710124.","1.4229665552793598","1.83707e-002",
"14806","6","1","1","147","Default","82953","Default","110690","AM nuclear 0.12 output","4531.","39325.","72258.","858606.","5275863.","4015490.","87.4137","0.622302","139.878","5313365.","730361958.","5429479.","1.3530296416665599","2.13858e-002",
"14807","6","2","1","147","Default","82954","Default","110691","AM nuclear 0.12 output","2195.","16921.","42569.","420322.","2230581.","2425240.","82.2914","0.690103","138.675","2399877.","324374015.","2461562.","0.61342282579967988","2.50593e-002",
"14808","6","3","1","147","Default","82955","Default","110692","AM nuclear 0.12 output","12270.","115078.","56010.","2309636.","15826197.","3519226.","118.103","0.305468","142.412","5160678.","724708637.","5344036.","1.3317371913830398","3.43108e-002",
"14809","6","4","1","147","Default","82956","Default","110693","AM nuclear 0.12 output","20719.","149185.","69234.","3913665.","20637351.","4287661.","120.594","0.289515","144.499","5126191.","726059747.","5365329.","1.3370434206105599","4.4571e-002",
"14810","6","5","1","147","Default","82957","Default","110694","AM nuclear 0.12 output","7985.","51812.","103715.","1510938.","7113404.","5525858.","86.5392","0.634296","144.227","4851205.","709676782.","5014717.","1.24967068581888","3.26064e-002",
"14811","6","6","1","147","Default","82958","Default","110695","AM nuclear 0.12 output","4708.","31604.","93899.","893286.","4273807.","4863952.","77.0368","0.72113","142.297","3377500.","480675659.","3507711.","0.87412382613503992","3.71214e-002",
"14812","6","7","1","147","Default","82959","Default","110696","AM nuclear 0.12 output","14919.","112886.","99829.","2838898.","15166665.","6292569.","106.742","0.43855","140.883","3798718.","572538232.","4026352.","1.0033694952652799","5.6536e-002",
"14813","6","8","1","147","Default","82960","Default","110697","AM nuclear 0.12 output","9685.","83780.","23711.","1827304.","11581122.","1702335.","128.958","0.202354","143.459","3376651.","516120959.","3493827.","0.87066392444927987","3.3538e-002",
"14814","6","9","1","147","Default","82961","Default","110698","AM nuclear 0.12 output","9494.","21086.","21280.","1836083.","2973828.","1244363.","116.743","0.410336","157.289","4705202.","781486997.","4757062.","1.1854628949196799","1.09017e-002",
"14815","6","10","1","147","Default","82962","Default","110699","AM nuclear 0.12 output","20897.","69293.","100988.","4023910.","9641672.","5505977.","100.281","0.528241","151.52","3008684.","413116206.","3199862.","0.79740765831167992","5.97457e-002",
"14816","6","11","1","147","Default","82963","Default","110700","AM nuclear 0.12 output","8935.","23009.","8920.","1733783.","3190706.","715357.","138.015","0.218285","154.16","2945904.","459898559.","2986768.","0.74430449713151992","1.36817e-002",
"14817","6","12","1","147","Default","82964","Default","110701","AM nuclear 0.12 output","4716.","14760.","10391.","911784.","2021258.","737348.","122.891","0.347909","150.598","2448421.","382705005.","2478288.","0.61759095570431999","1.20515e-002",
"14818","7","1","1","147","Default","82965","Default","110702","AM nuclear 0.12 output","7910.","84262.","175894.","1488453.","11452479.","8758227.","80.9471","0.656159","140.4","4789143.","712320620.","5057209.","1.2602597194137599","5.30067e-002",
"14819","7","2","1","147","Default","82966","Default","110703","AM nuclear 0.12 output","11116.","111673.","197687.","2086895.","15265490.","10369461.","86.5021","0.616854","141.319","5291283.","784095770.","5611759.","1.3984539343257598","5.71079e-002",
"14820","7","3","1","147","Default","82967","Default","110704","AM nuclear 0.12 output","33.","498.","2644.","6318.","63642.","142493.","66.9143","0.832756","131.751","322476.","41749856.","325651.","8.1152437616639997e-002","9.7497e-003",
"14821","7","4","1","147","Default","82968","Default","110705","AM nuclear 0.12 output","2072.","23702.","84454.","388479.","3144256.","4161721.","69.8049","0.766176","137.066","5850205.","776124031.","5960433.","1.4853437182771199","1.84933e-002",
"14822","7","5","1","147","Default","82969","Default","110706","AM nuclear 0.12 output","45283.","901990.","701488.","8591999.","113594819.","57457064.","108.957","0.425464","128.988","2931448.","461806953.","4580209.","1.14139101413376","0.359975",
"14823","7","6","1","147","Default","82970","Default","110707","AM nuclear 0.12 output","33511.","657064.","485872.","6336165.","83873521.","38897824.","109.744","0.412999","130.63","3579098.","543220716.","4755545.","1.1850848575487998","0.247384",
"14824","7","7","1","147","Default","82971","Default","110708","AM nuclear 0.12 output","7971.","33483.","37664.","1515113.","4689255.","2120366.","105.219","0.476048","149.669","5165520.","807328391.","5244638.","1.3069671461683199","1.50855e-002",
"14825","7","8","1","147","Default","82972","Default","110709","AM nuclear 0.12 output","7156.","36597.","42065.","1362476.","5044406.","2339321.","101.916","0.490165","146.433","4482749.","676382176.","4568567.","1.1384898202828799","1.87844e-002",
"14826","7","9","1","147","Default","82973","Default","110710","AM nuclear 0.12 output","1582.","3229.","3930.","307681.","447672.","235517.","113.359","0.449605","157.005","3091708.","525619722.","3100449.","0.77263387508735992","2.81927e-003",
"14827","7","10","1","147","Default","82974","Default","110711","AM nuclear 0.12 output","783.","1549.","1540.","153152.","215259.","92666.","119.08","0.397727","157.981","3253651.","564440019.","3257523.","0.81177681641471988","1.18863e-003",
"14828","7","11","1","147","Default","82975","Default","110712","AM nuclear 0.12 output","3246.","63361.","75730.","609402.","8249177.","4805881.","96.0008","0.532047","132.998","3793852.","474720994.","3936189.","0.98090081796095985","3.61611e-002",
"14829","7","12","1","147","Default","82976","Default","110713","AM nuclear 0.12 output","3635.","70673.","73799.","680762.","9477710.","4670320.","100.122","0.498282","136.708","4751828.","622252220.","4899935.","1.2210669379583998","3.02263e-002",
"14830","8","1","1","147","Default","82977","Default","110714","AM nuclear 0.12 output","3981.","111362.","264764.","745212.","14601183.","14827265.","79.382","0.696551","133.05","4874854.","644918132.","5254961.","1.3095396443750398","7.2333e-002",
"14831","8","2","1","147","Default","82978","Default","110715","AM nuclear 0.12 output","12504.","133489.","272083.","2328961.","18495258.","14150190.","83.6556","0.650798","142.638","5749012.","810625381.","6167088.","1.5368422765363199","6.77915e-002",
"14832","8","3","1","147","Default","82979","Default","110716","AM nuclear 0.12 output","4010.","88202.","29883.","748753.","11590524.","2349854.","120.309","0.244752","133.814","5009125.","719055748.","5131220.","1.2787033079807999","2.37945e-002",
"14833","8","4","1","147","Default","82980","Default","110717","AM nuclear 0.12 output","6319.","104157.","35426.","1188137.","13839688.","2433745.","119.68","0.242807","136.028","5050568.","713604530.","5196470.","1.2949636497407999","2.80771e-002",
"14834","8","5","1","147","Default","82981","Default","110718","AM nuclear 0.12 output","911.","5984.","18280.","172240.","806016.","871226.","73.465","0.726117","141.879","4123576.","553345459.","4148751.","1.0338714044006398","6.06809e-003",
"14835","8","6","1","147","Default","82982","Default","110719","AM nuclear 0.12 output","2600.","19881.","63289.","488606.","2691902.","3274952.","75.2648","0.737892","141.475","6048902.","821595516.","6134672.","1.5287641885900798","1.39812e-002",
"14836","8","7","1","147","Default","82983","Default","110720","AM nuclear 0.12 output","5839.","24774.","10386.","1113191.","3458422.","650776.","127.378","0.253323","149.336","5202066.","767979615.","5243065.","1.3065751535615999","7.81966e-003",
"14837","8","8","1","147","Default","82984","Default","110721","AM nuclear 0.12 output","3547.","15048.","6797.","675106.","2111911.","424325.","126.471","0.267683","149.88","5461173.","803846329.","5486565.","1.3672555094015999","4.62803e-003",
"14838","8","9","1","147","Default","82985","Default","110722","AM nuclear 0.12 output","922.","27730.","123148.","172718.","3513391.","6363901.","66.2056","0.811252","128.651","4835648.","599007326.","4987448.","1.2428752335667199","3.04364e-002",
"14839","8","10","1","147","Default","82986","Default","110723","AM nuclear 0.12 output","748.","15073.","91028.","141476.","1935251.","4675190.","63.1912","0.851931","131.264","5471666.","712487345.","5578515.","1.3901695082496","1.91537e-002",
"14840","8","11","1","147","Default","82987","Default","110724","AM nuclear 0.12 output","4405.","61160.","143868.","829253.","8113638.","8508129.","83.3251","0.68694","136.397","5284750.","780100798.","5494183.","1.3691539198771199","3.8119e-002",
"14841","8","12","1","147","Default","82988","Default","110725","AM nuclear 0.12 output","6556.","75736.","141364.","1236027.","10153827.","8261988.","87.8664","0.63206","138.408","5234128.","755880732.","5457784.","1.3600832657817599","4.09793e-002",
"15706","9","1","1","147","Default","82989","Default","110726","AM nuclear 0.12 output","3709.","41686.","26221.","700440.","5594487.","1732687.","112.092","0.366133","138.67","3287755.","484406430.","3359371.","0.83715740319743992","2.13183e-002",
"15707","9","2","1","147","Default","82990","Default","110727","AM nuclear 0.12 output","5239.","54117.","26602.","990292.","7387507.","1629664.","116.423","0.309477","141.145","5031855.","786186383.","5117813.","1.27536227500032","1.67958e-002",
"15708","9","3","1","147","Default","82991","Default","110728","AM nuclear 0.12 output","5815.","71900.","97600.","1097730.","9557749.","5895793.","94.4088","0.556712","137.11","4179610.","581157862.","4354925.","1.0852500971519998","4.02567e-002",
"15709","9","4","1","147","Default","82992","Default","110729","AM nuclear 0.12 output","9449.","91401.","122826.","1784408.","12420497.","6506555.","92.5958","0.549125","140.852","3101489.","444893513.","3325165.","0.82863324610559996","6.72676e-002",
"15710","9","5","1","147","Default","82993","Default","110730","AM nuclear 0.12 output","1025.","2552.","1755.","197899.","357425.","111265.","125.017","0.329145","155.249","3819927.","620096891.","3825259.","0.95325699096575989","1.39389e-003",
"15711","9","6","1","147","Default","82994","Default","110731","AM nuclear 0.12 output","500.","2725.","1010.","96134.","369458.","69113.","126.259","0.238489","144.37","3439346.","578549734.","3443581.","0.85814258909183994","1.22982e-003",
"15712","9","7","1","147","Default","82995","Default","110732","AM nuclear 0.12 output","1961.","23962.","97968.","372781.","3100552.","4907538.","67.6471","0.79076","133.987","3741359.","454899768.","3865250.","0.96322277375999987","3.20525e-002",
"15713","9","8","1","147","Default","82996","Default","110733","AM nuclear 0.12 output","225.","5461.","73334.","42252.","686789.","3566281.","54.3574","0.928044","128.217","5793693.","773696674.","5872713.","1.4634838381363198","1.34555e-002",
"15714","9","9","1","147","Default","82997","Default","110734","AM nuclear 0.12 output","1320.","13299.","8665.","251351.","1742407.","664170.","114.153","0.372144","136.381","2738833.","401785578.","2762117.","0.6883213241548799","8.42977e-003",
"15715","9","10","1","147","Default","82998","Default","110735","AM nuclear 0.12 output","500.","2705.","1391.","95611.","362162.","104206.","122.276","0.302654","142.831","3593588.","576280162.","3598184.","0.89666975563775986","1.27731e-003",
"15716","9","11","1","147","Default","82999","Default","110736","AM nuclear 0.12 output","906.","12033.","46060.","171509.","1580976.","2165273.","66.4038","0.780691","135.442","3987234.","551832543.","4046233.","1.0083238531891199","1.45812e-002",
"15717","9","12","1","147","Default","83000","Default","110737","AM nuclear 0.12 output","1362.","14648.","113411.","260432.","1901904.","5348479.","58.034","0.876295","135.062","5175034.","711193398.","5304455.","1.3218735808511999","2.43985e-002",
