"Core ID","Row","Col","Sector","TMA ID","Data Group","Spot ID (Slide 32917 FOXP3)","Data Group (Slide 32917 FOXP3)","Annotation Id (Slide 32917 FOXP3)","Annotation Name (Slide 32917 FOXP3)","  Nwp = Number of Weak Positive (Slide 32917 FOXP3)","  Np  = Number of Positive (Slide 32917 FOXP3)","  Nsp = Number of Strong Positive (Slide 32917 FOXP3)","  Iwp = Total Intensity of Weak Positive (Slide 32917 FOXP3)","  Ip  = Total Intensity of Positive (Slide 32917 FOXP3)","  Isp = Total Intensity of Strong Positive (Slide 32917 FOXP3)","  Iavg = (Iwp+Ip+Isp)/(Nwp+Np+Nsp) (Slide 32917 FOXP3)","  Nsr  =  Nsp/(Nwp+Np+Nsp) (Slide 32917 FOXP3)","  Iwavg= (Iwp+Ip)/(Nwp+Np) (Slide 32917 FOXP3)","  Nn = Number of Negative (Slide 32917 FOXP3)","  In = Total Intensity of Negative (Slide 32917 FOXP3)","  NTotal = Total Number (Positive+Negative) (Slide 32917 FOXP3)","  ATotal = Total Area  (millimeter-squared) (Slide 32917 FOXP3)","  Positivity = NPositive/NTotal (Slide 32917 FOXP3)",
"14900","5","11","1","148","Default","76375","Default","110796","AM nuclear 0.12 output","1528.","16916.","76608.","287736.","2194123.","4196810.","70.2633","0.805959","134.562","6537382.","880868607.","6632434.","1.6528067975577598","1.43314e-002",
"14901","5","12","1","148","Default","76376","Default","110797","AM nuclear 0.12 output","979.","12516.","77633.","185173.","1595624.","4338839.","67.1543","0.851912","131.96","6239727.","847230106.","6330855.","1.5776531177471997","1.43943e-002",
"14902","6","1","1","148","Default","76377","Default","110798","AM nuclear 0.12 output","1769.","14483.","16946.","333384.","1927284.","1084982.","100.779","0.510452","139.101","6034803.","859523300.","6068001.","1.5121497327206399","5.47099e-003",
"14903","6","2","1","148","Default","76378","Default","110799","AM nuclear 0.12 output","2387.","20486.","26273.","452286.","2697723.","1773704.","100.185","0.534591","137.717","5763021.","817775866.","5812167.","1.4483957361868798","8.45571e-003",
"14904","6","3","1","148","Default","76379","Default","110800","AM nuclear 0.12 output","685.","7655.","9707.","128794.","1003269.","518965.","91.4849","0.537873","135.739","6596152.","941582923.","6614199.","1.6482626238873599","2.72852e-003",
"14905","6","4","1","148","Default","76380","Default","110801","AM nuclear 0.12 output","826.","8153.","11403.","155149.","1064824.","617734.","90.1632","0.559464","135.87","6928677.","990419853.","6949059.","1.7317099501977598","2.93306e-003",
"14906","6","5","1","148","Default","76381","Default","110802","AM nuclear 0.12 output","836.","11200.","95779.","157889.","1431332.","4515398.","56.6212","0.888364","132.039","4467987.","583044977.","4575802.","1.14029278691328","2.3562e-002",
"14907","6","6","1","148","Default","76382","Default","110803","AM nuclear 0.12 output","1210.","11552.","95196.","229185.","1484627.","4300188.","55.7068","0.881787","134.29","5805909.","746912895.","5913867.","1.4737394412748799","1.82551e-002",
"14908","6","7","1","148","Default","76383","Default","110804","AM nuclear 0.12 output","3222.","26944.","86984.","611014.","3564604.","4673638.","75.5378","0.742501","138.421","5525054.","835694241.","5642204.","1.4060408478105599","2.07632e-002",
"14909","6","8","1","148","Default","76384","Default","110805","AM nuclear 0.12 output","2774.","25944.","127688.","526181.","3389904.","6793375.","68.4722","0.816388","136.363","5563949.","868422883.","5720355.","1.4255161270271999","2.7342e-002",
"14910","6","9","1","148","Default","76385","Default","110806","AM nuclear 0.12 output","530.","4920.","12205.","101724.","637578.","778082.","85.9464","0.691306","135.652","1171867.","139603100.","1189522.","0.29642964369407998","1.48421e-002",
"14911","6","10","1","148","Default","76386","Default","110807","AM nuclear 0.12 output","611.","5093.","14615.","116266.","658758.","893479.","82.1154","0.719278","135.874","1621299.","191792390.","1641618.","0.40909225623551998","1.23774e-002",
"14912","6","11","1","148","Default","76387","Default","110808","AM nuclear 0.12 output","259.","1937.","3959.","49614.","260937.","216191.","85.5795","0.643217","141.417","5448249.","976199998.","5454404.","1.3592409676185599","1.12845e-003",
"14913","6","12","1","148","Default","76388","Default","110809","AM nuclear 0.12 output","823.","1976.","1126.","158826.","277020.","76079.","130.427","0.286879","155.715","4506913.","812079335.","4510838.","1.1241037165363199","8.70127e-004",
"14914","7","1","1","148","Default","76389","Default","110810","AM nuclear 0.12 output","4302.","41888.","129620.","817366.","5500332.","6269260.","71.5941","0.737273","136.776","3181243.","381586863.","3357053.","0.83657975611391988","5.23703e-002",
"14915","7","2","1","148","Default","76390","Default","110811","AM nuclear 0.12 output","5598.","57524.","42919.","1058729.","7613507.","3175746.","111.73","0.40474","137.388","5435598.","703008772.","5541639.","1.3809799854489599","1.91353e-002",
"14916","7","3","1","148","Default","76391","Default","110812","AM nuclear 0.12 output","10378.","47970.","133061.","2004070.","6345895.","7930516.","85.056","0.695166","143.106","3640226.","478383060.","3831635.","0.95484589424639987","4.99549e-002",
"14917","7","4","1","148","Default","76392","Default","110813","AM nuclear 0.12 output","10288.","51229.","144211.","1985176.","6739436.","8755684.","84.968","0.700979","141.824","4394696.","583981832.","4600424.","1.1464286050713599","4.47194e-002",
"14918","7","5","1","148","Default","76393","Default","110814","AM nuclear 0.12 output","12346.","215667.","376028.","2320424.","28163909.","20651314.","84.6559","0.622521","133.696","5166268.","629131274.","5770309.","1.4379646957977599","0.104681",
"14919","7","6","1","148","Default","76394","Default","110815","AM nuclear 0.12 output","11718.","216258.","417251.","2205360.","27921220.","24302354.","84.3563","0.646673","132.148","5212407.","623505656.","5857634.","1.4597261416857599","0.110151",
"14920","7","7","1","148","Default","76395","Default","110816","AM nuclear 0.12 output","4182.","36314.","95042.","789010.","4820027.","5520773.","82.1158","0.70122","138.508","6114357.","812575238.","6249895.","1.5574778339327999","2.16864e-002",
"14921","7","8","1","148","Default","76396","Default","110817","AM nuclear 0.12 output","6016.","46417.","110489.","1140328.","6169011.","6750324.","86.2969","0.678171","139.403","5823244.","790911269.","5986166.","1.4917563983462399","2.72164e-002",
"14922","7","9","1","148","Default","76397","Default","110818","AM nuclear 0.12 output","19173.","159880.","84450.","3635432.","21631291.","6347558.","119.977","0.32049","141.113","4865611.","672096850.","5129114.","1.2781784914329599","5.1374e-002",
"14923","7","10","1","148","Default","76398","Default","110819","AM nuclear 0.12 output","9865.","127007.","51149.","1854853.","17039110.","4030985.","121.928","0.272039","138.041","5528724.","755826251.","5716745.","1.4246165127167998","3.28895e-002",
"14924","7","11","1","148","Default","76399","Default","110820","AM nuclear 0.12 output","8044.","33361.","52317.","1548080.","4501578.","3453701.","101.399","0.558215","146.109","3961722.","538995107.","4055444.","1.0106192402841598","2.31102e-002",
"14925","7","12","1","148","Default","76400","Default","110821","AM nuclear 0.12 output","3517.","9275.","6922.","680057.","1293686.","470298.","123.975","0.351121","154.295","3705454.","583247591.","3725168.","0.92831424970751986","5.29211e-003",
"14926","8","1","1","148","Default","76401","Default","110822","AM nuclear 0.12 output","495.","6597.","29704.","94215.","833531.","1732376.","72.2938","0.807262","130.816","6010154.","729977198.","6046950.","1.5069038100479999","6.08505e-003",
"14927","8","2","1","148","Default","76402","Default","110823","AM nuclear 0.12 output","382.","5121.","28796.","72632.","640265.","1661567.","69.2284","0.839558","129.547","6113927.","759426258.","6148226.","1.5321418540646399","5.57868e-003",
"14928","8","3","1","148","Default","76403","Default","110824","AM nuclear 0.12 output","705.","3449.","5565.","134566.","466797.","275758.","90.2481","0.57259","144.767","6006298.","923713626.","6016017.","1.4991952866508798","1.61552e-003",
"14929","8","4","1","148","Default","76404","Default","110825","AM nuclear 0.12 output","1800.","9792.","7486.","342719.","1330050.","473049.","112.476","0.392389","144.304","5652311.","858874179.","5671389.","1.4133137684889598","3.3639e-003",
"14930","8","5","1","148","Default","76405","Default","110826","AM nuclear 0.12 output","4315.","31762.","86807.","815122.","4281134.","4480034.","77.9295","0.706414","141.261","5557357.","759562634.","5680241.","1.4155196925542399","2.16336e-002",
"14931","8","6","1","148","Default","76406","Default","110827","AM nuclear 0.12 output","1825.","10981.","52297.","348202.","1455900.","2511216.","66.2845","0.803296","140.879","5176121.","663212207.","5241224.","1.3061163751833598","1.24213e-002",
"14932","8","7","1","148","Default","76407","Default","110828","AM nuclear 0.12 output","39708.","658381.","324784.","7503765.","84481334.","27136120.","116.457","0.317521","131.767","3472954.","497560150.","4495827.","1.12036296572928","0.227516",
"14933","8","8","1","148","Default","76408","Default","110829","AM nuclear 0.12 output","42981.","555910.","226322.","8134374.","72366996.","18890307.","120.444","0.274259","134.417","3912355.","571473867.","4737568.","1.1806049776435199","0.174185",
"14934","8","9","1","148","Default","76409","Default","110830","AM nuclear 0.12 output","21699.","92323.","57179.","4168791.","12570472.","4134955.","121.928","0.333988","146.807","4120769.","567856613.","4291970.","1.0695616708607998","3.98887e-002",
"14935","8","10","1","148","Default","76410","Default","110831","AM nuclear 0.12 output","8544.","34160.","28799.","1642947.","4656889.","1813774.","113.472","0.402766","147.523","2355032.","323445978.","2426535.","0.60469407498239991","2.94671e-002",
"14936","8","11","1","148","Default","76411","Default","110832","AM nuclear 0.12 output","11304.","48465.","106634.","2182754.","6456416.","6685545.","92.094","0.640818","144.543","3649166.","464092969.","3815569.","0.95084223676415991","4.36116e-002",
"14937","8","12","1","148","Default","76412","Default","110833","AM nuclear 0.12 output","11642.","43111.","83814.","2249301.","5802668.","5189375.","95.5591","0.604863","147.06","3176278.","409702982.","3314845.","0.82606149550079988","4.1802e-002",
"15718","9","1","1","148","Default","76413","Default","110834","AM nuclear 0.12 output","760.","2634.","3669.","146854.","354327.","194560.","98.505","0.519468","147.667","2796847.","365781676.","2803910.","0.69873616650239989","2.51898e-003",
"15719","9","2","1","148","Default","76414","Default","110835","AM nuclear 0.12 output","887.","3220.","6691.","169993.","435883.","319785.","85.7252","0.619652","147.523","3565170.","514194770.","3575968.","0.89113351421951992","3.0196e-003",
"15720","9","3","1","148","Default","76415","Default","110836","AM nuclear 0.12 output","2428.","8535.","12023.","466248.","1162421.","681098.","100.486","0.523058","148.561","5654094.","814885905.","5677080.","1.4147319693311999","4.04891e-003",
"15721","9","4","1","148","Default","76416","Default","110837","AM nuclear 0.12 output","3411.","16944.","21412.","650322.","2313353.","1288134.","101.798","0.512654","145.599","5366506.","772479969.","5408273.","1.3477450928947199","7.7228e-003",
"15722","9","5","1","148","Default","76417","Default","110838","AM nuclear 0.12 output","7866.","50283.","41648.","1485496.","6940163.","2497644.","109.455","0.417327","144.898","6026888.","898080583.","6126685.","1.5267738230783998","1.62889e-002",
"15723","9","6","1","148","Default","76418","Default","110839","AM nuclear 0.12 output","1878.","13054.","26985.","356733.","1769919.","1486521.","86.1983","0.643772","142.422","3703542.","599357470.","3745459.","0.93337077989375994","1.11914e-002",
"15724","9","7","1","148","Default","76419","Default","110840","AM nuclear 0.12 output","4335.","73494.","198244.","812248.","9585974.","12228360.","81.9587","0.718085","133.603","5934901.","729217279.","6210974.","1.5477786958233599","4.44492e-002",
"15725","9","8","1","148","Default","76420","Default","110841","AM nuclear 0.12 output","12224.","151980.","371935.","2303658.","19864870.","22721548.","83.7284","0.693729","135.006","5099839.","627362807.","5635978.","1.4044893246259198","9.51279e-002",
"15726","9","9","1","148","Default","76421","Default","110842","AM nuclear 0.12 output","11975.","77639.","107477.","2285640.","10365849.","6654431.","97.9543","0.545317","141.178","4381232.","633280204.","4578323.","1.1409210217267198","4.30487e-002",
"15727","9","10","1","148","Default","76422","Default","110843","AM nuclear 0.12 output","16442.","118599.","116855.","3137081.","15767571.","7522679.","104.914","0.463902","139.992","4060329.","571681922.","4312225.","1.074609229824","5.84144e-002",
"15728","9","11","1","148","Default","76423","Default","110844","AM nuclear 0.12 output","13489.","57708.","111331.","2598921.","7703322.","6597582.","92.5876","0.609939","144.701","4511091.","598287979.","4693619.","1.1696528587161599","3.88885e-002",
"15729","9","12","1","148","Default","76424","Default","110845","AM nuclear 0.12 output","12603.","57323.","200389.","2427493.","7625020.","10078216.","74.4714","0.741317","143.759","4389252.","586339926.","4659567.","1.1611670785228798","5.80129e-002",
