"Core ID","Row","Col","Sector","TMA ID","Data Group","Spot ID (Slide 32918 FOXP3)","Data Group (Slide 32918 FOXP3)","Annotation Id (Slide 32918 FOXP3)","Annotation Name (Slide 32918 FOXP3)","  Nwp = Number of Weak Positive (Slide 32918 FOXP3)","  Np  = Number of Positive (Slide 32918 FOXP3)","  Nsp = Number of Strong Positive (Slide 32918 FOXP3)","  Iwp = Total Intensity of Weak Positive (Slide 32918 FOXP3)","  Ip  = Total Intensity of Positive (Slide 32918 FOXP3)","  Isp = Total Intensity of Strong Positive (Slide 32918 FOXP3)","  Iavg = (Iwp+Ip+Isp)/(Nwp+Np+Nsp) (Slide 32918 FOXP3)","  Nsr  =  Nsp/(Nwp+Np+Nsp) (Slide 32918 FOXP3)","  Iwavg= (Iwp+Ip)/(Nwp+Np) (Slide 32918 FOXP3)","  Nn = Number of Negative (Slide 32918 FOXP3)","  In = Total Intensity of Negative (Slide 32918 FOXP3)","  NTotal = Total Number (Positive+Negative) (Slide 32918 FOXP3)","  ATotal = Total Area  (millimeter-squared) (Slide 32918 FOXP3)","  Positivity = NPositive/NTotal (Slide 32918 FOXP3)",
"14995","5","10","1","149","Default","83058","Default","110903","AM nuclear 0.12 output","20035.","279927.","94989.","3763271.","38097582.","6827974.","123.278","0.240508","139.554","4585436.","632201203.","4980387.","1.2411156278476798","7.93013e-002",
"14996","5","11","1","149","Default","83059","Default","110904","AM nuclear 0.12 output","1403.","9736.","11238.","268369.","1284570.","793274.","104.849","0.502212","139.415","5823328.","827197346.","5845705.","1.4567534272511999","3.82794e-003",
"14997","5","12","1","149","Default","83060","Default","110905","AM nuclear 0.12 output","590.","6084.","23092.","112308.","781071.","1430944.","78.0865","0.775784","133.86","6188047.","889340787.","6217813.","1.5494829790003197","4.78721e-003",
"14998","6","1","1","149","Default","83061","Default","110906","AM nuclear 0.12 output","26228.","245463.","307651.","5005200.","32460014.","17924036.","95.6072","0.531035","137.896","4029049.","524781547.","4608391.","1.1484139865702399","0.125715",
"14999","6","2","1","149","Default","83062","Default","110907","AM nuclear 0.12 output","21826.","285437.","492317.","4110365.","38338172.","25642916.","85.159","0.61572","138.15","4909272.","626049683.","5708852.","1.4226495720652799","0.14006",
"15000","6","3","1","149","Default","83063","Default","110908","AM nuclear 0.12 output","7177.","65206.","319661.","1355702.","8616695.","16156842.","66.6487","0.81537","137.773","5130262.","748725570.","5522306.","1.3761621894758398","7.09928e-002",
"15001","6","4","1","149","Default","83064","Default","110909","AM nuclear 0.12 output","6610.","69239.","391695.","1249179.","9020080.","20212725.","65.196","0.837771","135.391","5096462.","753745167.","5564006.","1.3865538561638397","8.40301e-002",
"15002","6","5","1","149","Default","83065","Default","110910","AM nuclear 0.12 output","7235.","22203.","37044.","1385052.","3109224.","1926895.","96.5851","0.557203","152.669","5100933.","813434347.","5167415.","1.2877231251455998","1.28656e-002",
"15003","6","6","1","149","Default","83066","Default","110911","AM nuclear 0.12 output","5114.","13043.","16558.","983726.","1838756.","917639.","107.738","0.47697","155.449","4094197.","666135384.","4128912.","1.0289275129036799","8.40778e-003",
"15004","6","7","1","149","Default","83067","Default","110912","AM nuclear 0.12 output","12148.","48779.","57179.","2336999.","6633950.","3894186.","108.929","0.484133","147.241","4020025.","594603177.","4138131.","1.03122489360384","2.85409e-002",
"15005","6","8","1","149","Default","83068","Default","110913","AM nuclear 0.12 output","7004.","26562.","30069.","1344190.","3644542.","2038419.","110.429","0.472523","148.625","3552808.","527593278.","3616443.","0.90121991012351987","1.7596e-002",
"15006","6","9","1","149","Default","83069","Default","110914","AM nuclear 0.12 output","18073.","132980.","156707.","3435257.","17888442.","9942945.","101.594","0.509186","141.167","4933545.","704209792.","5241305.","1.3061365604351998","5.87182e-002",
"15007","6","10","1","149","Default","83070","Default","110915","AM nuclear 0.12 output","10942.","77068.","82567.","2084138.","10369672.","4774008.","100.997","0.484045","141.504","2801606.","392276734.","2972183.","0.74066990579711989","5.73911e-002",
"15008","6","11","1","149","Default","83071","Default","110916","AM nuclear 0.12 output","3506.","14277.","17885.","674527.","1924388.","1245965.","107.796","0.50143","146.146","3615731.","507812155.","3651399.","0.90993096769535986","9.76831e-003",
"15009","6","12","1","149","Default","83072","Default","110917","AM nuclear 0.12 output","2628.","9033.","7804.","507660.","1242943.","527663.","117.044","0.400925","150.125","2807583.","406590170.","2827048.","0.70450217091071987","6.88527e-003",
"15010","7","1","1","149","Default","83073","Default","110918","AM nuclear 0.12 output","33416.","257245.","99785.","6335146.","34980227.","7214033.","124.292","0.255567","142.143","4753787.","705669871.","5144233.","1.2819461559091199","7.58998e-002",
"15011","7","2","1","149","Default","83074","Default","110919","AM nuclear 0.12 output","34074.","228472.","155277.","6503555.","30642635.","11225755.","115.771","0.371633","141.485","4169430.","595701680.","4587253.","1.14314638344192","9.10835e-002",
"15012","7","3","1","149","Default","83075","Default","110920","AM nuclear 0.12 output","5339.","18443.","20367.","1024879.","2545130.","1255873.","109.309","0.461324","150.114","3996952.","549220077.","4041101.","1.0070449555046399","1.0925e-002",
"15013","7","4","1","149","Default","83076","Default","110921","AM nuclear 0.12 output","3818.","12403.","11536.","734007.","1726913.","731383.","115.009","0.415607","151.712","2818534.","393863472.","2846291.","0.70929753882623992","9.75199e-003",
"15014","7","5","1","149","Default","83077","Default","110922","AM nuclear 0.12 output","2916.","90725.","186952.","544316.","11804195.","10580857.","81.7175","0.666275","131.871","6700925.","918958621.","6981518.","1.7397987537715198","4.01908e-002",
"15015","7","6","1","149","Default","83078","Default","110923","AM nuclear 0.12 output","4563.","112933.","200731.","850053.","14929195.","11338185.","85.2141","0.630779","134.296","6619515.","922273105.","6937742.","1.7288897465548798","4.5869e-002",
"15016","7","7","1","149","Default","83079","Default","110924","AM nuclear 0.12 output","6674.","107324.","302500.","1247235.","14245376.","16276936.","76.2778","0.726294","135.902","5553713.","767105223.","5970211.","1.4877804021350398","6.97627e-002",
"15017","7","8","1","149","Default","83080","Default","110925","AM nuclear 0.12 output","2550.","51347.","233568.","478374.","6620777.","12544365.","68.3336","0.812509","131.717","5474137.","744097727.","5761602.","1.4357949058252799","4.98932e-002",
"15018","7","9","1","149","Default","83081","Default","110926","AM nuclear 0.12 output","2848.","30569.","77232.","539803.","3954633.","4722477.","83.2987","0.697991","134.495","5556104.","733557305.","5666753.","1.4121584743219198","1.9526e-002",
"15019","7","10","1","149","Default","83082","Default","110927","AM nuclear 0.12 output","5806.","75263.","84875.","1088228.","10100562.","5728624.","101.947","0.511468","138.016","4818037.","622103576.","4983981.","1.2420112549478399","3.32955e-002",
"15020","7","11","1","149","Default","83083","Default","110928","AM nuclear 0.12 output","2509.","12397.","23133.","481401.","1663052.","1339809.","91.5971","0.608139","143.865","3537256.","547919649.","3575295.","0.89096580218879995","1.06394e-002",
"15021","7","12","1","149","Default","83084","Default","110929","AM nuclear 0.12 output","1324.","3292.","3922.","256209.","458317.","235875.","111.314","0.459358","154.793","3109804.","507130267.","3118342.","0.77709282213887987","2.73799e-003",
"15022","8","1","1","149","Default","83085","Default","110930","AM nuclear 0.12 output","1409.","11319.","37735.","269905.","1467961.","2126556.","76.5793","0.747776","136.539","4938481.","736798632.","4988944.","1.2432480377241599","1.0115e-002",
"15023","8","2","1","149","Default","83086","Default","110931","AM nuclear 0.12 output","5610.","30772.","72728.","1074097.","4106439.","4297146.","86.8636","0.666557","142.393","2961758.","408840754.","3070868.","0.76526227095551991","3.55307e-002",
"15024","8","3","1","149","Default","83087","Default","110932","AM nuclear 0.12 output","6206.","64758.","23767.","1167354.","8801616.","1859232.","124.861","0.250889","140.479","6242703.","901195387.","6337434.","1.5792926087577599","1.49478e-002",
"15025","8","4","1","149","Default","83088","Default","110933","AM nuclear 0.12 output","6661.","61595.","161626.","1274219.","7980019.","9617579.","82.0935","0.703082","135.581","1989316.","255699965.","2219198.","0.55302556188671992","0.103588",
"15026","8","5","1","149","Default","83089","Default","110934","AM nuclear 0.12 output","2332.","16337.","64306.","446378.","2116154.","3572304.","73.936","0.775005","137.261","4993585.","663894918.","5076560.","1.2650820009983998","1.63447e-002",
"15027","8","6","1","149","Default","83090","Default","110935","AM nuclear 0.12 output","1562.","12720.","85085.","297544.","1642831.","3966726.","59.4473","0.85627","135.862","3820661.","491500243.","3920028.","0.97687348641791993","2.53485e-002",
"15028","8","7","1","149","Default","83091","Default","110936","AM nuclear 0.12 output","11062.","49267.","36833.","2114916.","6816267.","2502576.","117.677","0.379089","148.041","4450036.","649233467.","4547198.","1.13316465180672","2.13674e-002",
"15029","8","8","1","149","Default","83092","Default","110937","AM nuclear 0.12 output","5936.","29765.","45675.","1136723.","3984920.","2974754.","99.4937","0.561283","143.459","4530854.","643407168.","4612230.","1.1493706678272","1.76435e-002",
"15030","8","9","1","149","Default","83093","Default","110938","AM nuclear 0.12 output","4848.","30000.","101631.","930605.","3922121.","5841233.","78.3561","0.744664","139.254","4319678.","592982567.","4456157.","1.1104771763404799","3.06271e-002",
"15031","8","10","1","149","Default","83094","Default","110939","AM nuclear 0.12 output","4735.","33141.","94552.","905681.","4313802.","5601544.","81.7125","0.713988","137.804","4933198.","637130243.","5065626.","1.2623572412006399","2.61425e-002",
"15032","8","11","1","149","Default","83095","Default","110940","AM nuclear 0.12 output","3309.","26469.","91797.","627409.","3484791.","4632974.","71.9323","0.755065","138.095","5905767.","796648024.","6027342.","1.5020174838988798","2.01706e-002",
"15033","8","12","1","149","Default","83096","Default","110941","AM nuclear 0.12 output","2934.","30195.","141238.","556420.","3918278.","7330701.","67.7043","0.810004","135.069","5826524.","773292489.","6000891.","1.4954258777702398","2.90569e-002",
"15814","9","1","1","149","Default","83097","Default","110942","AM nuclear 0.12 output","6890.","19235.","10084.","1330327.","2688901.","669518.","129.491","0.278494","153.846","4579695.","736765641.","4615904.","1.15028623097856","7.8444e-003",
"15815","9","2","1","149","Default","83098","Default","110943","AM nuclear 0.12 output","8438.","23961.","25963.","1619827.","3381634.","1460522.","110.722","0.444861","154.371","4204625.","674394872.","4262987.","1.0623390887116799","1.36904e-002",
"15816","9","3","1","149","Default","83099","Default","110944","AM nuclear 0.12 output","12912.","76778.","146691.","2458653.","10367904.","8309016.","89.4132","0.62057","143.01","4561221.","648956284.","4797602.","1.1955654888652798","4.92707e-002",
"15817","9","4","1","149","Default","83100","Default","110945","AM nuclear 0.12 output","8615.","51551.","100678.","1638218.","6977649.","5736325.","89.2305","0.625936","143.202","4812730.","693326745.","4973574.","1.2394178238873599","3.23397e-002",
"15818","9","5","1","149","Default","83101","Default","110946","AM nuclear 0.12 output","14846.","99379.","31733.","2834316.","13473045.","2471376.","128.658","0.217412","142.765","3328618.","468851593.","3474576.","0.86586656292863995","4.20074e-002",
"15819","9","6","1","149","Default","83102","Default","110947","AM nuclear 0.12 output","11097.","73584.","35259.","2120082.","9880252.","2648003.","122.131","0.293972","141.712","3063729.","424950260.","3183669.","0.79337235234815995","3.76735e-002",
"15820","9","7","1","149","Default","83103","Default","110948","AM nuclear 0.12 output","8918.","67407.","43472.","1699216.","9041114.","2969182.","114.44","0.362881","140.718","3761199.","490699954.","3880996.","0.96714668703743989","3.08676e-002",
"15821","9","8","1","149","Default","83104","Default","110949","AM nuclear 0.12 output","7747.","52914.","36841.","1475894.","7140250.","2494237.","113.95","0.377849","142.038","3752278.","491245834.","3849780.","0.95936763985919993","2.53266e-002",
"15822","9","9","1","149","Default","83105","Default","110950","AM nuclear 0.12 output","2069.","18603.","26737.","395161.","2389648.","1921415.","99.2686","0.563965","134.714","2031394.","287385361.","2078803.","0.51803903803391993","2.28059e-002",
"15823","9","10","1","149","Default","83106","Default","110951","AM nuclear 0.12 output","597.","3988.","19410.","114000.","523452.","1062346.","70.8397","0.808919","139.03","2529681.","331265131.","2553676.","0.63637769355263996","9.39626e-003",
"15824","9","11","1","149","Default","83107","Default","110952","AM nuclear 0.12 output","22321.","125916.","134357.","4249182.","17182837.","7820285.","103.514","0.475442","144.579","5031172.","709864597.","5313766.","1.32419388801024","5.31815e-002",
"15825","9","12","1","149","Default","83108","Default","110953","AM nuclear 0.12 output","17565.","96716.","92197.","3343226.","13272635.","5487837.","107.051","0.446522","145.395","5014823.","757091372.","5221301.","1.3011515508326399","3.95453e-002",
