"Core ID","Row","Col","Sector","TMA ID","Data Group","Spot ID (Slide 32925 FOXP3)","Data Group (Slide 32925 FOXP3)","Annotation Id (Slide 32925 FOXP3)","Annotation Name (Slide 32925 FOXP3)","  Nwp = Number of Weak Positive (Slide 32925 FOXP3)","  Np  = Number of Positive (Slide 32925 FOXP3)","  Nsp = Number of Strong Positive (Slide 32925 FOXP3)","  Iwp = Total Intensity of Weak Positive (Slide 32925 FOXP3)","  Ip  = Total Intensity of Positive (Slide 32925 FOXP3)","  Isp = Total Intensity of Strong Positive (Slide 32925 FOXP3)","  Iavg = (Iwp+Ip+Isp)/(Nwp+Np+Nsp) (Slide 32925 FOXP3)","  Nsr  =  Nsp/(Nwp+Np+Nsp) (Slide 32925 FOXP3)","  Iwavg= (Iwp+Ip)/(Nwp+Np) (Slide 32925 FOXP3)","  Nn = Number of Negative (Slide 32925 FOXP3)","  In = Total Intensity of Negative (Slide 32925 FOXP3)","  NTotal = Total Number (Positive+Negative) (Slide 32925 FOXP3)","  ATotal = Total Area  (millimeter-squared) (Slide 32925 FOXP3)","  Positivity = NPositive/NTotal (Slide 32925 FOXP3)",
"15524","1","11","1","155","Default","83683","Default","111663","AM nuclear 0.12 output","2.","1.","0.","370.","147.","0.","172.333","0.","172.333","2137.","431380.","2140.","5.3328936959999996e-004","1.40187e-003",
"15525","1","12","1","155","Default","83684","Default","111664","AM nuclear 0.12 output","0.","0.","0.","0.","0.","0.","-1.#IND","-1.#IND","-1.#IND","308.","60632.","308.","7.6753797119999986e-005","0.",
"15526","2","1","1","155","Default","83685","Default","111665","AM nuclear 0.12 output","5380.","35619.","52653.","1020898.","4831175.","3069443.","95.2624","0.56222","142.737","5264867.","750567436.","5358519.","1.3353463642521599","1.74772e-002",
"15527","2","2","1","155","Default","83686","Default","111666","AM nuclear 0.12 output","6213.","32455.","64727.","1180346.","4401827.","3704841.","89.8207","0.626017","144.362","5297980.","770996128.","5401375.","1.3460261068799999","1.91423e-002",
"15528","2","3","1","155","Default","83687","Default","111667","AM nuclear 0.12 output","10236.","39947.","60650.","1956938.","5539355.","2940822.","94.1697","0.54722","149.379","4174342.","691555463.","4285175.","1.0678683525119999","2.58643e-002",
"15529","2","4","1","155","Default","83688","Default","111668","AM nuclear 0.12 output","14082.","57157.","110938.","2700080.","7828623.","5438130.","87.6446","0.608957","147.794","4234576.","699229997.","4416753.","1.1006576743219199","4.12468e-002",
"15530","2","5","1","155","Default","83689","Default","111669","AM nuclear 0.12 output","7987.","26060.","50304.","1532367.","3591424.","2787336.","93.7882","0.596365","150.492","5601002.","855980528.","5685353.","1.4167936062259199","1.48365e-002",
"15531","2","6","1","155","Default","83690","Default","111670","AM nuclear 0.12 output","6696.","21736.","64871.","1286476.","2976648.","3483891.","83.0307","0.695272","149.941","4739831.","752738559.","4833134.","1.2044200860057599","1.93049e-002",
"15532","2","7","1","155","Default","83691","Default","111671","AM nuclear 0.12 output","3795.","23386.","85353.","726624.","3105822.","4277633.","72.0678","0.758464","140.997","4118085.","571038963.","4230619.","1.05427296239616","2.65999e-002",
"15533","2","8","1","155","Default","83692","Default","111672","AM nuclear 0.12 output","2068.","16969.","47800.","394739.","2216804.","2661719.","78.8973","0.715173","137.182","3925634.","554888174.","3992471.","0.99492632838143991","1.67408e-002",
"15534","2","9","1","155","Default","83693","Default","111673","AM nuclear 0.12 output","1536.","15792.","102105.","291691.","2020598.","5584540.","66.1193","0.854914","133.442","6365475.","949007329.","6484908.","1.6160432239411198","1.84171e-002",
"15535","2","10","1","155","Default","83694","Default","111674","AM nuclear 0.12 output","1774.","17210.","92995.","336617.","2216992.","5040102.","67.8137","0.830468","134.514","6496868.","986157606.","6608847.","1.6469289020620799","1.69438e-002",
"15536","2","11","1","155","Default","83695","Default","111675","AM nuclear 0.12 output","7880.","31993.","88092.","1512424.","4322991.","4833580.","83.3743","0.688407","146.35","5036561.","803311726.","5164526.","1.2870031844966399","2.47777e-002",
"15537","2","12","1","155","Default","83696","Default","111676","AM nuclear 0.12 output","12191.","38477.","93915.","2354248.","5272016.","4915012.","86.741","0.649558","150.514","4845092.","753855019.","4989675.","1.2434302033919999","2.89764e-002",
"15538","3","1","1","155","Default","83697","Default","111677","AM nuclear 0.12 output","4914.","16802.","27115.","947424.","2278183.","1638322.","99.6074","0.555283","148.536","4862420.","680473272.","4911251.","1.2238868924006399","9.94268e-003",
"15539","3","2","1","155","Default","83698","Default","111678","AM nuclear 0.12 output","7323.","22026.","22689.","1412905.","3026151.","1468306.","113.52","0.436008","151.251","4606822.","682932238.","4658860.","1.1609908936703999","1.11697e-002",
"15540","3","3","1","155","Default","83699","Default","111679","AM nuclear 0.12 output","626.","4272.","26644.","118669.","562395.","1436521.","67.1354","0.844715","139.049","6632279.","976381669.","6663821.","1.6606284580454398","4.73332e-003",
"15541","3","4","1","155","Default","83700","Default","111680","AM nuclear 0.12 output","1118.","4435.","7543.","213883.","600748.","493892.","99.9178","0.575977","146.701","6130323.","928098001.","6143419.","1.5309439465881598","2.13171e-003",
"15542","3","5","1","155","Default","83701","Default","111681","AM nuclear 0.12 output","2178.","17491.","62271.","411682.","2281281.","3632304.","77.1939","0.759959","136.914","6087435.","885742461.","6169375.","1.5374121983999998","1.32817e-002",
"15543","3","6","1","155","Default","83702","Default","111682","AM nuclear 0.12 output","1393.","10306.","52577.","265105.","1342081.","2747088.","67.7434","0.817988","137.378","6353579.","927466567.","6417855.","1.5993335734271998","1.00152e-002",
"15544","3","7","1","155","Default","83703","Default","111683","AM nuclear 0.12 output","1323.","10896.","34706.","252937.","1404731.","2219970.","82.6348","0.739606","135.663","5152224.","757651899.","5199149.","1.29563125825536","9.02552e-003",
"15545","3","8","1","155","Default","83704","Default","111684","AM nuclear 0.12 output","628.","7833.","32498.","118548.","996013.","2038769.","76.9875","0.793428","131.729","6073862.","876003584.","6114821.","1.5238173066854399","6.69832e-003",
"15546","3","9","1","155","Default","83705","Default","111685","AM nuclear 0.12 output","8369.","39122.","131920.","1598914.","5268743.","7357148.","79.2861","0.735295","144.61","5375101.","782716559.","5554512.","1.3841879452876797","3.23e-002",
"15547","3","10","1","155","Default","83706","Default","111686","AM nuclear 0.12 output","10158.","52032.","114684.","1926938.","7119185.","6393780.","87.2932","0.648394","145.459","5379084.","767241920.","5555958.","1.3845482894131198","3.1835e-002",
"15548","3","11","1","155","Default","83707","Default","111687","AM nuclear 0.12 output","6362.","20694.","30784.","1229372.","2801415.","1936170.","103.163","0.532227","148.979","4475884.","676247647.","4533724.","1.1298069223833598","1.27577e-002",
"15549","3","12","1","155","Default","83708","Default","111688","AM nuclear 0.12 output","9070.","30768.","45091.","1750462.","4165066.","2801916.","102.644","0.530926","148.49","4600903.","687501998.","4685832.","1.1677123333324799","1.81246e-002",
"15550","4","1","1","155","Default","83709","Default","111689","AM nuclear 0.12 output","8038.","36856.","30085.","1525539.","5147963.","1646025.","110.958","0.401246","148.65","5785800.","868273247.","5860779.","1.4605098776985599","1.27934e-002",
"15551","4","2","1","155","Default","83710","Default","111690","AM nuclear 0.12 output","10749.","41320.","50584.","2053987.","5769321.","2668578.","102.207","0.492767","150.249","5609956.","873769766.","5712609.","1.4235858188697599","1.79695e-002",
"15552","4","3","1","155","Default","83711","Default","111691","AM nuclear 0.12 output","6750.","29361.","48017.","1291907.","3974251.","2816937.","96.0809","0.570761","145.833","5365400.","818772461.","5449528.","1.3580258652979198","1.54377e-002",
"15553","4","4","1","155","Default","83712","Default","111692","AM nuclear 0.12 output","9192.","31136.","54848.","1768782.","4257645.","3081503.","95.6957","0.57628","149.435","4787304.","741648210.","4882480.","1.2167171407871999","1.94934e-002",
"15554","4","5","1","155","Default","83713","Default","111693","AM nuclear 0.12 output","1974.","12106.","37246.","377395.","1581715.","2259766.","82.1976","0.725675","139.141","6421934.","926267067.","6473260.","1.6131405348863999","7.92893e-003",
"15555","4","6","1","155","Default","83714","Default","111694","AM nuclear 0.12 output","514.","6592.","35911.","97631.","835374.","2026874.","68.8072","0.834809","131.298","6473123.","892739879.","6516140.","1.6238262583295999","6.60161e-003",
"15556","4","7","1","155","Default","83715","Default","111695","AM nuclear 0.12 output","8546.","38994.","97094.","1634621.","5256278.","5472660.","85.4817","0.671308","144.949","5170319.","817793487.","5314953.","1.3244896891699198","2.72127e-002",
"15557","4","8","1","155","Default","83716","Default","111696","AM nuclear 0.12 output","3399.","8898.","20530.","657198.","1222582.","1079561.","90.1496","0.6254","152.865","1663141.","256962247.","1695968.","0.42263631101951993","1.93559e-002",
"15558","4","9","1","155","Default","83717","Default","111697","AM nuclear 0.12 output","3222.","15855.","59250.","614829.","2138235.","3090534.","74.6052","0.756444","144.313","6044729.","955831168.","6123056.","1.5258694739558398","1.27921e-002",
"15559","4","10","1","155","Default","83718","Default","111698","AM nuclear 0.12 output","1382.","6477.","13481.","266153.","885468.","650736.","84.4591","0.631724","146.535","4058116.","737926001.","4079456.","1.0166030460518398","5.23109e-003",
"15560","4","11","1","155","Default","83719","Default","111699","AM nuclear 0.12 output","3954.","37350.","95127.","746257.","4959494.","5064877.","78.9456","0.697254","138.14","5676684.","782971801.","5813115.","1.4486319783935999","2.34695e-002",
"15561","4","12","1","155","Default","83720","Default","111700","AM nuclear 0.12 output","5909.","58255.","87038.","1113837.","7811425.","4857527.","91.1548","0.575641","139.101","5479761.","753173643.","5630963.","1.4032395834163198","2.68519e-002",
"15562","5","1","1","155","Default","83721","Default","111701","AM nuclear 0.12 output","2341.","9217.","33254.","450594.","1228133.","1670431.","74.738","0.742078","145.244","5516692.","818791476.","5561504.","1.3859303561625598","8.05753e-003",
"15563","5","2","1","155","Default","83722","Default","111702","AM nuclear 0.12 output","4232.","17289.","38512.","814748.","2320781.","2304971.","90.6252","0.641514","145.696","5109673.","800975380.","5169706.","1.2882940438118398","1.16125e-002",
"15564","5","3","1","155","Default","83723","Default","111703","AM nuclear 0.12 output","1226.","14728.","99965.","232069.","1880161.","5564584.","66.2257","0.862369","132.395","5822244.","865415862.","5938163.","1.4797940200243198","1.9521e-002",
"15565","5","4","1","155","Default","83724","Default","111704","AM nuclear 0.12 output","978.","14151.","172609.","183736.","1809263.","8136902.","53.9576","0.919414","131.734","6618184.","934606611.","6805922.","1.6960401181900797","2.75845e-002",
"15566","5","5","1","155","Default","83725","Default","111705","AM nuclear 0.12 output","11806.","68643.","100932.","2255569.","9236395.","6270250.","97.9276","0.556464","142.848","4697629.","688424628.","4879010.","1.2158524145663998","3.71758e-002",
"15567","5","6","1","155","Default","83726","Default","111706","AM nuclear 0.12 output","7549.","27914.","37992.","1450740.","3780906.","2452894.","104.616","0.517215","147.524","4645482.","711554963.","4718937.","1.17596212051968","1.5566e-002",
"15568","5","7","1","155","Default","83727","Default","111707","AM nuclear 0.12 output","1794.","9576.","24280.","345161.","1250941.","1610639.","89.9507","0.681066","140.378","4769096.","754719665.","4804746.","1.1973457782374399","7.41975e-003",
"15569","5","8","1","155","Default","83728","Default","111708","AM nuclear 0.12 output","1710.","8349.","14593.","327420.","1102559.","982862.","97.8761","0.59196","142.159","5768256.","895979161.","5792908.","1.4435963810611199","4.25555e-003",
"15570","5","9","1","155","Default","83729","Default","111709","AM nuclear 0.12 output","328.","2352.","16930.","63143.","299484.","860535.","62.3744","0.863335","135.309","4981612.","720796567.","5001222.","1.2463077231820798","3.92104e-003",
"15571","5","10","1","155","Default","83730","Default","111710","AM nuclear 0.12 output","1625.","8626.","46934.","311712.","1124355.","2370189.","66.5604","0.82074","140.09","5457121.","809878367.","5514306.","1.3741685843558398","1.03703e-002",
"15572","5","11","1","155","Default","83731","Default","111711","AM nuclear 0.12 output","8878.","79826.","107108.","1670767.","10839906.","6011714.","94.5927","0.546994","141.038","4783083.","661181199.","4978895.","1.2407438204927999","3.93284e-002",
"15573","5","12","1","155","Default","83732","Default","111712","AM nuclear 0.12 output","12155.","84665.","120539.","2302584.","11522015.","6708695.","94.4672","0.554562","142.787","5264711.","735478852.","5482070.","1.3661353525247999","3.96491e-002",
"15574","6","1","1","155","Default","83733","Default","111713","AM nuclear 0.12 output","400.","2643.","14799.","76890.","346627.","772683.","67.0441","0.829447","139.177","5073794.","680538522.","5091636.","1.2688389498470398","3.50418e-003",
"15575","6","2","1","155","Default","83734","Default","111714","AM nuclear 0.12 output","434.","2661.","27158.","84038.","344492.","1395368.","60.2882","0.897696","138.459","5266643.","756480314.","5296896.","1.3199898732134399","5.71146e-003",
"15576","6","3","1","155","Default","83735","Default","111715","AM nuclear 0.12 output","1205.","9996.","25412.","228031.","1306478.","1462077.","81.8449","0.69407","136.998","6303310.","879027764.","6339923.","1.5799128691507198","5.77499e-003",
"15577","6","4","1","155","Default","83736","Default","111716","AM nuclear 0.12 output","4433.","25717.","38391.","842002.","3507838.","2191321.","95.4343","0.560117","144.273","5606803.","740679753.","5675344.","1.4142993570201599","1.2077e-002",
"15578","6","5","1","155","Default","83737","Default","111717","AM nuclear 0.12 output","1879.","9731.","17330.","359714.","1312201.","966826.","91.1797","0.598825","144.006","2908333.","414251231.","2937273.","0.73197031145471991","9.85268e-003",
"15579","6","6","1","155","Default","83738","Default","111718","AM nuclear 0.12 output","1170.","7898.","33757.","223171.","1050802.","1612049.","67.3911","0.788255","140.491","2563140.","366982413.","2605965.","0.64940814581759998","1.64335e-002",
"15580","6","7","1","155","Default","83739","Default","111719","AM nuclear 0.12 output","3363.","34576.","203551.","637784.","4432005.","11241158.","67.543","0.842896","133.63","5602548.","824070526.","5844038.","1.4563380097843199","4.13225e-002",
"15581","6","8","1","155","Default","83740","Default","111720","AM nuclear 0.12 output","9641.","102056.","547211.","1821189.","13243158.","28955332.","66.807","0.830482","134.868","5483358.","786943428.","6142266.","1.5306566182502399","0.107274",
"15582","6","9","1","155","Default","83741","Default","111721","AM nuclear 0.12 output","3196.","31229.","134327.","604792.","4073713.","7078519.","69.6704","0.796002","135.904","5729032.","857544987.","5897784.","1.4697315473817598","2.86128e-002",
"15583","6","10","1","155","Default","83742","Default","111722","AM nuclear 0.12 output","3617.","26510.","112436.","687604.","3484846.","5670288.","69.0413","0.788676","138.495","5820207.","892489870.","5962770.","1.4859261001727999","2.39089e-002",
"15584","6","11","1","155","Default","83743","Default","111723","AM nuclear 0.12 output","11137.","44354.","116311.","2142568.","6007091.","6291048.","84.0544","0.677006","146.865","4427956.","684041894.","4599758.","1.1462626374451199","3.73502e-002",
"15585","6","12","1","155","Default","83744","Default","111724","AM nuclear 0.12 output","12937.","56193.","152063.","2480885.","7558468.","8327997.","83.0377","0.687468","145.224","4366035.","680119438.","4587228.","1.1431401534259198","4.82193e-002",
"15586","7","1","1","155","Default","83745","Default","111725","AM nuclear 0.12 output","4695.","20523.","86068.","907712.","2695114.","4651506.","74.1722","0.773395","142.867","4873534.","683697959.","4984820.","1.2422203342847999","2.2325e-002",
"15587","7","2","1","155","Default","83746","Default","111726","AM nuclear 0.12 output","5095.","20244.","76177.","986031.","2662946.","4298129.","78.2843","0.750394","144.006","4577127.","677040588.","4678643.","1.1659208299315198","2.16977e-002",
"15588","7","3","1","155","Default","83747","Default","111727","AM nuclear 0.12 output","6437.","129788.","107133.","1200698.","17250264.","6182685.","101.224","0.440228","135.445","6082045.","798160931.","6325403.","1.5762944758579198","3.84731e-002",
"15589","7","4","1","155","Default","83748","Default","111728","AM nuclear 0.12 output","11227.","186548.","117030.","2096362.","24976987.","7254787.","109.046","0.371754","136.89","5856620.","775492987.","6171425.","1.5379230597119999","5.10101e-002",
"15590","7","5","1","155","Default","83749","Default","111729","AM nuclear 0.12 output","3688.","18880.","60306.","708163.","2478504.","3561909.","81.4318","0.727683","141.203","5208626.","783326822.","5291500.","1.31864518656","1.56617e-002",
"15591","7","6","1","155","Default","83750","Default","111730","AM nuclear 0.12 output","1867.","10876.","46208.","358737.","1402437.","2698314.","75.6474","0.783837","138.207","5173736.","772267550.","5232687.","1.3039889493196799","1.12659e-002",
"15592","7","7","1","155","Default","83751","Default","111731","AM nuclear 0.12 output","210.","2090.","40913.","40429.","263678.","1802158.","48.7415","0.946775","132.22","5407421.","738247623.","5450634.","1.3583014812057599","7.92807e-003",
"15593","7","8","1","155","Default","83752","Default","111732","AM nuclear 0.12 output","262.","2826.","17035.","50216.","357874.","1017750.","70.8562","0.846544","132.153","6143225.","871809650.","6163348.","1.5359102661427197","3.26495e-003",
"15594","7","9","1","155","Default","83753","Default","111733","AM nuclear 0.12 output","1583.","16483.","81702.","298355.","2115557.","4539921.","69.7","0.81892","133.616","6267472.","950963373.","6367240.","1.5867202830335998","1.5669e-002",
"15595","7","10","1","155","Default","83754","Default","111734","AM nuclear 0.12 output","3203.","21491.","83882.","608546.","2825075.","4412002.","72.2593","0.772565","139.047","6170146.","913020451.","6278722.","1.5646615407820799","1.72927e-002",
"15596","7","11","1","155","Default","83755","Default","111735","AM nuclear 0.12 output","3542.","14556.","67223.","681131.","1934327.","3497798.","71.6501","0.787883","144.516","4459764.","733923761.","4545085.","1.1326380908543998","1.87721e-002",
"15597","7","12","1","155","Default","83756","Default","111736","AM nuclear 0.12 output","4704.","27008.","139169.","901601.","3537130.","7197135.","68.0934","0.814421","139.97","4514842.","720863621.","4685723.","1.1676851704627198","3.64684e-002",
"15598","8","1","1","155","Default","83757","Default","111737","AM nuclear 0.12 output","5191.","29086.","75449.","990363.","3872879.","4206904.","82.6618","0.687613","141.881","5396282.","756355701.","5506008.","1.3721007174451199","1.99284e-002",
"15599","8","2","1","155","Default","83758","Default","111738","AM nuclear 0.12 output","8882.","43988.","90434.","1693424.","5962163.","5126588.","89.1962","0.631064","144.8","5044815.","738889147.","5188119.","1.2928825751961599","2.76216e-002",
"15600","8","3","1","155","Default","83759","Default","111739","AM nuclear 0.12 output","16842.","89117.","84638.","3200999.","12351751.","5146470.","108.602","0.444068","146.781","4728587.","713079221.","4919184.","1.2258638010777598","3.87457e-002",
"15601","8","4","1","155","Default","83760","Default","111740","AM nuclear 0.12 output","14939.","101640.","84235.","2828656.","14043287.","5169989.","109.763","0.419468","144.725","4723705.","692082322.","4924519.","1.22719328649216","4.07784e-002",
"15602","8","5","1","155","Default","83761","Default","111741","AM nuclear 0.12 output","4956.","20508.","55398.","949171.","2759666.","3038351.","83.4408","0.685093","145.65","5152713.","779711278.","5233575.","1.304210239488","1.54506e-002",
"15603","8","6","1","155","Default","83762","Default","111742","AM nuclear 0.12 output","4556.","22877.","74873.","870925.","3046688.","4144268.","78.8016","0.731853","142.807","5488272.","826631508.","5590578.","1.3931756155699198","1.82997e-002",
"15604","8","7","1","155","Default","83763","Default","111743","AM nuclear 0.12 output","6915.","36308.","13420.","1318136.","4969615.","982321.","128.349","0.236922","145.472","4941447.","662229705.","4998090.","1.2455272267775999","1.13329e-002",
"15605","8","8","1","155","Default","83764","Default","111744","AM nuclear 0.12 output","6948.","46589.","18036.","1321324.","6298410.","1363847.","125.516","0.251994","142.327","5168895.","693480972.","5240468.","1.3059279794995198","1.36577e-002",
"15606","8","9","1","155","Default","83765","Default","111745","AM nuclear 0.12 output","3319.","18471.","36944.","635234.","2426498.","2389240.","92.8078","0.629005","140.511","5245983.","780008079.","5304717.","1.3219388714188798","1.1072e-002",
"15607","8","10","1","155","Default","83766","Default","111746","AM nuclear 0.12 output","1814.","16574.","90131.","347469.","2098870.","5264250.","71.0529","0.830555","133.04","4949290.","704374093.","5057809.","1.2604092397977598","2.14557e-002",
"15608","8","11","1","155","Default","83767","Default","111747","AM nuclear 0.12 output","12998.","90199.","81857.","2468529.","12271998.","5205171.","107.783","0.442341","142.839","5349058.","745912203.","5534112.","1.3791042522316799","3.34388e-002",
"15609","8","12","1","155","Default","83768","Default","111748","AM nuclear 0.12 output","15143.","110183.","97318.","2867667.","15043131.","6307383.","108.775","0.437101","142.914","5592754.","792770212.","5815398.","1.4492009034547197","3.82853e-002",
"15742","9","1","1","155","Default","83769","Default","111749","AM nuclear 0.12 output","1586.","15081.","67666.","302780.","1962643.","3091253.","63.5181","0.802367","135.923","5179620.","700737919.","5263953.","1.3117804565299198","1.60208e-002",
"15743","9","2","1","155","Default","83770","Default","111750","AM nuclear 0.12 output","243.","1436.","3470.","46909.","188438.","194295.","83.4418","0.673917","140.171","242354.","36375056.","247503.","6.1677906001919997e-002","2.08038e-002",
"15744","9","3","1","155","Default","83771","Default","111751","AM nuclear 0.12 output","2746.","16810.","70433.","521788.","2252960.","3402933.","68.6493","0.782685","141.887","6594248.","918159117.","6684237.","1.6657161383116799","1.34629e-002",
"15745","9","4","1","155","Default","83772","Default","111752","AM nuclear 0.12 output","1552.","6548.","13512.","299430.","880018.","724385.","88.0915","0.625208","145.611","1609501.","207005515.","1631113.","0.40647440351231995","1.32498e-002",
"15746","9","5","1","155","Default","83773","Default","111753","AM nuclear 0.12 output","1077.","7026.","31085.","206934.","915552.","1648418.","70.708","0.793228","138.527","5159102.","708586351.","5198290.","1.2954171949055999","7.53863e-003",
"15747","9","6","1","155","Default","83774","Default","111754","AM nuclear 0.12 output","844.","5150.","26911.","161473.","676732.","1387939.","67.6537","0.817839","139.841","6027166.","845140073.","6060071.","1.5101735716454399","5.4298e-003",
"15748","9","7","1","155","Default","83775","Default","111755","AM nuclear 0.12 output","9504.","30876.","52778.","1834688.","4186760.","3046457.","97.339","0.566543","149.12","4644570.","684537284.","4737728.","1.1806448497459199","1.9663e-002",
"15749","9","8","1","155","Default","83776","Default","111756","AM nuclear 0.12 output","10756.","34442.","59194.","2080278.","4667871.","3394128.","97.1557","0.567036","149.302","4032055.","604431875.","4136447.","1.0308052397260798","2.52371e-002",
"15750","9","9","1","155","Default","83777","Default","111757","AM nuclear 0.12 output","2377.","24999.","81307.","446859.","3303409.","4001302.","71.3227","0.748111","136.991","6571056.","932033243.","6679739.","1.6645952338329599","1.62705e-002",
"15751","9","10","1","155","Default","83778","Default","111758","AM nuclear 0.12 output","2668.","35692.","107077.","501339.","4638893.","5846073.","75.54","0.736243","134.","6498855.","886846973.","6644292.","1.6557618187468799","2.1889e-002",
"15752","9","11","1","155","Default","83779","Default","111759","AM nuclear 0.12 output","3324.","13205.","35764.","644926.","1742127.","2218578.","88.0736","0.683916","144.416","3341408.","511081610.","3393701.","0.84571246116863996","1.54088e-002",
"15753","9","12","1","155","Default","83780","Default","111760","AM nuclear 0.12 output","8853.","31763.","103608.","1716211.","4209413.","5977174.","82.5299","0.718383","145.894","4374456.","677062097.","4518680.","1.1260579479552","3.19173e-002",
